observation_id,outcome_scope,raw_outcome_scope,location,type,diagnosis,threshold_route,metric_alignment_status,reason,evidence,paper_id,sourceDataRow,metric,setting,metric_usability,evidence_grade,scope_alignment_status,adjudicated_outcome_scope,pair_review_status,source_title,time_loss_definition,exposure_method_status,reverse_exposure_supported,reverse_exposure_route,reverse_exposure_player_hours,reverse_exposure_evidence,model_eligibility,verified_injury_count,count_alignment_evidence,reported_rate_alignment,reported_time_loss_rate_per_1000,calculated_crude_count_rate_per_1000,published_rate_method,canonical_scope_basis,burden_numerator_hours_available,verified_days_lost,days_alignment_evidence,prefit_gate
573:incidence:overall:main,all_injuries_scope_review,all_injuries_scope_review,,,,sensitivity,hold,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The saved source context flags a numerator, days or denominator mismatch for this metric.","analysis master: source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",S341,573,incidence,overall,none,saved extraction/source context,supported_all_injury_scope,all_injuries,not_matching_pair,Epidemiology of Injury in English Professional Football Players: a cohort study,time-loss,not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
573:incidence:training:main,all_injuries,all_injuries_scope_review,,,,sensitivity,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",S341,573,incidence,training,descriptive_only,saved extraction/source context,supported_all_injury_scope,all_injuries,not_matching_pair,Epidemiology of Injury in English Professional Football Players: a cohort study,time-loss,not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
576:incidence:overall:main,groin_scope_review,groin_scope_review,groin,,,hold,hold,The saved source wording does not identify a separable time-loss outcome. The saved extraction has an aligned count and player-hour denominator.,"analysis master: source CSV: injuryTimeLossCount, totalExposure",S348,576,incidence,overall,count_hour,saved extraction/source context,supported_restricted_scope,restricted: groin,not_matching_pair,Effects of a Groin Pain Prevention Program in Male High School Soccer Players: A Cluster-Randomized Controlled Trial,physical complaint - Groin Only,not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
576:incidence:match:main,groin_scope_review,groin_scope_review,groin,,,hold,hold,"The saved source wording does not identify a separable time-loss outcome. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryIncidenceTimeLossMatch, matchExposure",S348,576,incidence,match,descriptive_only,saved extraction/source context,supported_restricted_scope,restricted: groin,not_matching_pair,Effects of a Groin Pain Prevention Program in Male High School Soccer Players: A Cluster-Randomized Controlled Trial,physical complaint - Groin Only,not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
577:incidence:overall:main,groin_scope_review,groin_scope_review,groin,,,hold,hold,The saved source wording does not identify a separable time-loss outcome. The saved extraction has an aligned count and player-hour denominator.,"analysis master: source CSV: injuryTimeLossCount, totalExposure",S348,577,incidence,overall,count_hour,saved extraction/source context,supported_restricted_scope,restricted: groin,not_matching_pair,Effects of a Groin Pain Prevention Program in Male High School Soccer Players: A Cluster-Randomized Controlled Trial,physical complaint - Groin Only,not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
577:incidence:match:main,groin_scope_review,groin_scope_review,groin,,,hold,hold,"The saved source wording does not identify a separable time-loss outcome. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryIncidenceTimeLossMatch, matchExposure",S348,577,incidence,match,descriptive_only,saved extraction/source context,supported_restricted_scope,restricted: groin,not_matching_pair,Effects of a Groin Pain Prevention Program in Male High School Soccer Players: A Cluster-Randomized Controlled Trial,physical complaint - Groin Only,not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
578:incidence:overall:main,groin_scope_review,groin_scope_review,groin,,,hold,hold,The saved source wording does not identify a separable time-loss outcome. The saved extraction has an aligned count and player-hour denominator.,"analysis master: source CSV: injuryTimeLossCount, totalExposure",S348,578,incidence,overall,count_hour,saved extraction/source context,supported_restricted_scope,restricted: groin,not_matching_pair,Effects of a Groin Pain Prevention Program in Male High School Soccer Players: A Cluster-Randomized Controlled Trial,physical complaint - Groin Only,not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
578:incidence:match:main,groin_scope_review,groin_scope_review,groin,,,hold,hold,"The saved source wording does not identify a separable time-loss outcome. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryIncidenceTimeLossMatch, matchExposure",S348,578,incidence,match,descriptive_only,saved extraction/source context,supported_restricted_scope,restricted: groin,not_matching_pair,Effects of a Groin Pain Prevention Program in Male High School Soccer Players: A Cluster-Randomized Controlled Trial,physical complaint - Groin Only,not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
579:incidence:overall:main,all_injuries_scope_review,all_injuries_scope_review,,,,hold,hold,"The saved source wording does not identify a separable time-loss outcome. The saved source context flags a numerator, days or denominator mismatch for this metric.","analysis master: source CSV: injuryTimeLossCount, injuryIncidenceTimeLossOverall, totalExposure",S349,579,incidence,overall,none,saved extraction/source context,supported_all_injury_scope,all_injuries,not_matching_pair,Injuries in elite level male beach soccer players: a prospective three year study,medical attention,not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
579:incidence:match:main,all_injuries_scope_review,all_injuries_scope_review,,,,hold,hold,"The saved source wording does not identify a separable time-loss outcome. The saved source context flags a numerator, days or denominator mismatch for this metric.","analysis master: source CSV: injuryMatchTimeLossCount, injuryIncidenceTimeLossMatch, matchExposure",S349,579,incidence,match,none,saved extraction/source context,supported_all_injury_scope,all_injuries,not_matching_pair,Injuries in elite level male beach soccer players: a prospective three year study,medical attention,not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
579:incidence:training:main,all_injuries_scope_review,all_injuries_scope_review,,,,hold,hold,"The saved source wording does not identify a separable time-loss outcome. The saved source context flags a numerator, days or denominator mismatch for this metric.","analysis master: source CSV: injuryTrainingTimeLossCount, injuryIncidenceTimeLossTraining, trainingExposure",S349,579,incidence,training,none,saved extraction/source context,supported_all_injury_scope,all_injuries,not_matching_pair,Injuries in elite level male beach soccer players: a prospective three year study,medical attention,not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
581:incidence:training:main,all_injuries_scope_review,all_injuries_scope_review,,,,hold,hold,"The saved source wording does not identify a separable time-loss outcome. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryIncidenceTimeLossTraining, trainingExposure",S355,581,incidence,training,descriptive_only,saved extraction/source context,supported_all_injury_scope,all_injuries,not_matching_pair,Injuries in male and female semi-professional football (soccer) players in Nigeria: prospective study of a National Tournament,medical attention(;location and type =TL def),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
582:incidence:training:main,all_injuries_scope_review,all_injuries_scope_review,,,,hold,hold,"The saved source wording does not identify a separable time-loss outcome. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryIncidenceTimeLossTraining, trainingExposure",S355,582,incidence,training,descriptive_only,saved extraction/source context,supported_all_injury_scope,all_injuries,not_matching_pair,Injuries in male and female semi-professional football (soccer) players in Nigeria: prospective study of a National Tournament,medical attention(;location and type =TL def),not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
592:incidence:overall:main,all_injuries,all_injuries_scope_review,,,,sensitivity,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The saved extraction has an aligned count and player-hour denominator.","analysis master: source CSV: injuryTimeLossCount, injuryIncidenceOverall, totalExposure",S366,592,incidence,overall,count_hour,saved extraction/source context,supported_all_injury_scope,all_injuries,not_matching_pair,Uncovering injuries in Brazilian elite women's football: A prospective cohort study,time-loss,not_individually_adjudicated,false,not_assessed,,,false,,,,,,,,,,,
