source,reason,score,matched_area,matched_study_id,title,matched_title,doi,matched_doi
"PubMed","doi","100","within_second_search","","Tackling the tackle 2: Evaluation of referee and player behavioural change as measures of implementation of a law variation in community-level male amateur rugby union.","Tackling the tackle 2: Evaluation of referee and player behavioural change as measures of implementation of a law variation in community-level male amateur rugby union.","10.1016/j.jsams.2023.11.004","10.1016/j.jsams.2023.11.004"
"PubMed","doi","100","within_second_search","","Catastrophic Sports Injuries: Causation and Prevention.","Catastrophic Sports Injuries: Causation and Prevention.","10.2106/jbjs.23.00335","10.2106/jbjs.23.00335"
"PubMed","doi","100","within_second_search","","Effects of Cumulative Head Impact Exposure in Adolescent Male Contact and Collision Sport Student Athletes.","Effects of Cumulative Head Impact Exposure in Adolescent Male Contact and Collision Sport Student Athletes.","10.1097/htr.0000000000000915","10.1097/htr.0000000000000915"
"PubMed","doi","100","within_second_search","","Hamstring musculotendon mechanics of prospectively injured elite rugby athletes.","Hamstring musculotendon mechanics of prospectively injured elite rugby athletes.","10.1080/15438627.2023.2189115","10.1080/15438627.2023.2189115"
"PubMed","title_author_year","100","within_second_search","","2024 Scholars' Research Symposium Abstract: Characteristics of Play Associated with Head Impact Severity During Tackling in Youth Football.","2024 Scholars' Research Symposium Abstract: Characteristics of Play Associated with Head Impact Severity During Tackling in Youth Football","",""
"PubMed","doi","100","within_second_search","","Classification and management of tibial tubercle avulsion fractures in children.","Classification and management of tibial tubercle avulsion fractures in children.","10.12968/hmed.2023.0380","10.12968/hmed.2023.0380"
"PubMed","doi","100","within_second_search","","Training injuries in elite men's senior and academy (Super League) rugby league; an analysis of 224,000 exposure-hours.","Training injuries in elite men's senior and academy (Super League) rugby league; an analysis of 224,000 exposure-hours.","10.1016/j.jsams.2024.06.002","10.1016/j.jsams.2024.06.002"
"PubMed","doi","100","within_second_search","","Comparison of Kinematics for Head Impacts Initiated by Helmets and Shoulder Pads Among High School American Football Athletes.","Comparison of Kinematics for Head Impacts Initiated by Helmets and Shoulder Pads Among High School American Football Athletes.","10.1007/s10439-024-03485-1","10.1007/s10439-024-03485-1"
"PubMed","doi","100","within_second_search","","NCAA football players are at higher risk of upper extremity injury after first-time concussion.","NCAA football players are at higher risk of upper extremity injury after first-time concussion.","10.1080/00913847.2024.2327275","10.1080/00913847.2024.2327275"
"PubMed","doi","100","within_second_search","","Concussion Symptomatology by Symptom Resolution Time in US High School Athletes: Findings From the National Athletic Treatment, Injury and Outcomes Network High School Surveillance Program (NATION-SP).","Concussion Symptomatology by Symptom Resolution Time in US High School Athletes: Findings From the National Athletic Treatment, Injury and Outcomes Network High School Surveillance Program (NATION-SP).","10.4085/1062-6050-0201.23","10.4085/1062-6050-0201.23"
"PubMed","doi","100","within_second_search","","Padel an increasing cause of sport-related eye injuries in Sweden.","Padel an increasing cause of sport-related eye injuries in Sweden.","10.1111/aos.15685","10.1111/aos.15685"
"PubMed","doi","100","within_second_search","","Baseline concussion assessment performance by sex in military service academy rugby players: findings from the CARE Consortium.","Baseline concussion assessment performance by sex in military service academy rugby players: findings from the CARE Consortium.","10.1136/military-2023-002358","10.1136/military-2023-002358"
"PubMed","doi","100","within_second_search","","An Analysis of Guardian Cap Use and Changes in the Concussion Rate in National Football League Preseason Practices From 2018 to 2023.","An Analysis of Guardian Cap Use and Changes in the Concussion Rate in National Football League Preseason Practices From 2018 to 2023.","10.1177/03635465251351288","10.1177/03635465251351288"
"PubMed","doi","100","within_second_search","","Prevalence of Chronic Traumatic Encephalopathy in Athletes With Repetitive Head Impacts: A Systematic Review and Meta-Analysis.","Prevalence of Chronic Traumatic Encephalopathy in Athletes With Repetitive Head Impacts: A Systematic Review and Meta‐Analysis.","10.1111/sms.70047","10.1111/sms.70047"
"PubMed","doi","100","within_second_search","","[Review of common shoulder and elbow pathologies in athletes].","[Review of common shoulder and elbow pathologies in athletes].","10.53738/revmed.2024.20.899.2400","10.53738/revmed.2024.20.899.2400"
"PubMed","doi","100","within_second_search","","Decreased isometric neck strength is a risk factor for head, neck and face injuries in professional rugby league players.","Decreased isometric neck strength is a risk factor for head, neck and face injuries in professional rugby league players.","10.1080/02640414.2024.2432793","10.1080/02640414.2024.2432793"
"PubMed","doi","100","within_second_search","","Do high-risk head trauma sports athletes have impaired vestibular function?","Do high-risk head trauma sports athletes have impaired vestibular function?.","10.1016/j.amjoto.2024.104429","10.1016/j.amjoto.2024.104429"
"PubMed","doi","100","within_second_search","","Symptom Exacerbation and Adverse Events During a Randomized Trial of Early-Stage Rehabilitation After Sport-Related Concussion: Safety Outcomes From the Active Rehab Study.","Symptom Exacerbation and Adverse Events During a Randomized Trial of Early-Stage Rehabilitation After Sport-Related Concussion: Safety Outcomes From the Active Rehab Study.","10.4085/1062-6050-0696.23","10.4085/1062-6050-0696.23"
"PubMed","doi","100","within_second_search","","Effect of Impact Kinematic Filters on Brain Strain Responses in Contact Sports.","Effect of Impact Kinematic Filters on Brain Strain Responses in Contact Sports.","10.1109/tbme.2024.3392859","10.1109/tbme.2024.3392859"
"PubMed","doi","100","within_second_search","","Level of Agreement Between Child and Parent Reporting on the Child Sport Concussion Assessment Tool (SCAT5).","Level of Agreement Between Child and Parent Reporting on the Child Sport Concussion Assessment Tool (SCAT5).","10.4085/1062-6050-0629.22","10.4085/1062-6050-0629.22"
"PubMed","doi","100","within_second_search","","Concussion incidence and mechanisms differ between elite females and males in Australian Football.","Concussion incidence and mechanisms differ between elite females and males in Australian Football.","10.1016/j.jsams.2023.12.003","10.1016/j.jsams.2023.12.003"
"PubMed","doi","100","within_second_search","","Preliminary Examination of Guardian Cap Head Impact Kinematics Using Instrumented Mouthguards.","Preliminary Examination of Guardian Cap Head Impact Kinematics Using Instrumented Mouthguards.","10.4085/1062-6050-0136.23","10.4085/1062-6050-0136.23"
"PubMed","doi","100","within_second_search","","The Association Between Early Sport Specialization and Injury and Career Outcomes Among National Football League Athletes.","The Association Between Early Sport Specialization and Injury and Career Outcomes Among National Football League Athletes.","10.1002/ejsc.70120","10.1002/ejsc.70120"
"PubMed","doi","100","within_second_search","","A Collaborative Approach to Co-Creating Contact Confident, an Evidence-Informed Tackle Safety and Technique Intervention for Coaches and Players in Rugby Union.","A Collaborative Approach to Co‐Creating Contact Confident, an Evidence‐Informed Tackle Safety and Technique Intervention for Coaches and Players in Rugby Union.","10.1002/ejsc.70106","10.1002/ejsc.70106"
"PubMed","doi","100","within_second_search","","Return to Sport and Outcomes After Hip Arthroscopic Surgery for Treatment of Femoroacetabular Impingement in Professional Athletes.","Return to Sport and Outcomes After Hip Arthroscopic Surgery for Treatment of Femoroacetabular Impingement in Professional Athletes.","10.1177/03635465251393258","10.1177/03635465251393258"
"PubMed","doi","100","within_second_search","","Implications of Injury on Athlete Experiences With Positional Competition in Sport.","Implications of Injury on Athlete Experiences With Positional Competition in Sport.","10.1123/jsep.2025-0032","10.1123/jsep.2025-0032"
"PubMed","doi","100","within_second_search","","Gastrocnemius Muscle Strain Injury Characteristics in Elite Male Australian Football Players: A 10-Year Longitudinal Cohort Study.","Gastrocnemius Muscle Strain Injury Characteristics in Elite Male Australian Football Players: A 10-Year Longitudinal Cohort Study.","10.2519/jospt.2025.13526","10.2519/jospt.2025.13526"
"PubMed","doi","100","within_second_search","","Biceps Femoris Long Head Fascicle Length Not Associated With Hamstring Injury Risk in NCAA Football Athletes.","Biceps Femoris Long Head Fascicle Length Not Associated With Hamstring Injury Risk in NCAA Football Athletes.","10.1097/jsm.0000000000001300","10.1097/jsm.0000000000001300"
"PubMed","doi","100","within_second_search","","Age, power, and sport-related concussion. Is there a tension between sport performance and concussion risk in tackle football?","Age, power, and sport-related concussion. Is there a tension between sport performance and concussion risk in tackle football?","10.1080/02640414.2025.2548710","10.1080/02640414.2025.2548710"
"PubMed","doi","100","within_second_search","","Validity of the King Devick Test for Acute Diagnosis of Concussion in NCAA Division I Athletes.","Validity of the King Devick Test for Acute Diagnosis of Concussion in NCAA Division I Athletes.","10.1177/19417381251350685","10.1177/19417381251350685"
"PubMed","doi","100","within_second_search","","Malpractice Liability Exposure and the Sports Medicine Team Physician: Caring for Professional Athletes in the National Football League, Major League Baseball, and National Hockey League.","Malpractice Liability Exposure and the Sports Medicine Team Physician: Caring for Professional Athletes in the National Football League, Major League Baseball, and National Hockey League.","10.1177/03635465241306742","10.1177/03635465241306742"
